GEO_ID,NAME,year,total_renters_count,GRAPI_under_15_count,GRAPI_15_to_19.9_count,GRAPI_20_to_24.9_count,GRAPI_25_to_29.9_count,GRAPI_30_to_35_count,GRAPI_35_or_greater_count,GRAPI_unknown_count
1400000US06013360101,Census Tract 3601.01; Contra Costa County; California,2023,337,0,38,29,22,10,238.0,45.0
1400000US06013360102,Census Tract 3601.02; Contra Costa County; California,2023,124,11,0,6,40,0,67.0,11.0
1400000US06013360200,Census Tract 3602; Contra Costa County; California,2023,801,57,213,121,159,59,192.0,24.0
1400000US06013361000,Census Tract 3610; Contra Costa County; California,2023,626,51,73,105,39,43,315.0,0.0
1400000US06013362000,Census Tract 3620; Contra Costa County; California,2023,139,24,24,7,38,0,46.0,36.0
1400000US06013363000,Census Tract 3630; Contra Costa County; California,2023,666,30,19,83,104,33,397.0,20.0
1400000US06013364002,Census Tract 3640.02; Contra Costa County; California,2023,487,0,103,96,24,0,264.0,26.0
1400000US06013365002,Census Tract 3650.02; Contra Costa County; California,2023,526,32,42,46,14,95,297.0,40.0
1400000US06013365003,Census Tract 3650.03; Contra Costa County; California,2023,1790,220,103,215,188,101,963.0,22.0
1400000US06013366001,Census Tract 3660.01; Contra Costa County; California,2023,521,0,155,39,29,48,250.0,0.0
1400000US06013366002,Census Tract 3660.02; Contra Costa County; California,2023,858,159,35,85,91,63,425.0,19.0
1400000US06013367100,Census Tract 3671; Contra Costa County; California,2023,1024,27,0,121,99,108,669.0,32.0
1400000US06013367200,Census Tract 3672; Contra Costa County; California,2023,710,74,117,28,126,73,292.0,0.0
1400000US06013368001,Census Tract 3680.01; Contra Costa County; California,2023,701,100,0,190,32,41,338.0,57.0
1400000US06013368002,Census Tract 3680.02; Contra Costa County; California,2023,809,85,100,56,184,17,367.0,22.0
1400000US06013369001,Census Tract 3690.01; Contra Costa County; California,2023,1639,18,147,196,294,295,689.0,101.0
1400000US06013369002,Census Tract 3690.02; Contra Costa County; California,2023,490,64,37,71,55,76,187.0,40.0
1400000US06013370000,Census Tract 3700; Contra Costa County; California,2023,204,51,11,44,37,0,61.0,14.0
1400000US06013371000,Census Tract 3710; Contra Costa County; California,2023,788,66,71,76,74,147,354.0,97.0
1400000US06013372000,Census Tract 3720; Contra Costa County; California,2023,909,24,146,189,106,135,309.0,37.0
1400000US06013373000,Census Tract 3730; Contra Costa County; California,2023,695,29,147,177,60,5,277.0,0.0
1400000US06013374000,Census Tract 3740; Contra Costa County; California,2023,830,42,30,105,108,53,492.0,0.0
1400000US06013375000,Census Tract 3750; Contra Costa County; California,2023,770,128,111,43,128,49,311.0,87.0
1400000US06013376000,Census Tract 3760; Contra Costa County; California,2023,1131,96,86,142,232,81,494.0,75.0
1400000US06013377000,Census Tract 3770; Contra Costa County; California,2023,1334,195,39,0,299,87,714.0,207.0
1400000US06013378000,Census Tract 3780; Contra Costa County; California,2023,755,152,32,178,49,23,321.0,34.0
1400000US06013379000,Census Tract 3790; Contra Costa County; California,2023,1172,64,51,142,20,220,675.0,77.0
1400000US06013380001,Census Tract 3800.01; Contra Costa County; California,2023,670,56,71,167,105,12,259.0,0.0
1400000US06013380002,Census Tract 3800.02; Contra Costa County; California,2023,516,61,0,0,53,0,402.0,7.0
1400000US06013381000,Census Tract 3810; Contra Costa County; California,2023,1221,244,106,105,146,118,502.0,63.0
1400000US06013382000,Census Tract 3820; Contra Costa County; California,2023,1827,179,137,20,292,35,1164.0,96.0
1400000US06013383000,Census Tract 3830; Contra Costa County; California,2023,1086,194,214,58,92,58,470.0,140.0
1400000US06013384000,Census Tract 3840; Contra Costa County; California,2023,247,77,70,26,37,9,28.0,19.0
1400000US06013385100,Census Tract 3851; Contra Costa County; California,2023,116,0,10,25,12,21,48.0,114.0
1400000US06013385200,Census Tract 3852; Contra Costa County; California,2023,95,9,30,2,15,0,39.0,21.0
1400000US06013386000,Census Tract 3860; Contra Costa County; California,2023,1002,51,114,129,164,104,440.0,123.0
1400000US06013387000,Census Tract 3870; Contra Costa County; California,2023,596,38,61,88,79,58,272.0,21.0
1400000US06013388000,Census Tract 3880; Contra Costa County; California,2023,577,48,108,56,141,31,193.0,24.0
1400000US06013389100,Census Tract 3891; Contra Costa County; California,2023,768,106,50,89,88,38,397.0,13.0
1400000US06013389200,Census Tract 3892; Contra Costa County; California,2023,648,31,83,108,60,71,295.0,0.0
1400000US06013390100,Census Tract 3901; Contra Costa County; California,2023,95,13,11,54,0,17,0.0,6.0
1400000US06013390200,Census Tract 3902; Contra Costa County; California,2023,102,14,16,18,3,14,37.0,11.0
1400000US06013391000,Census Tract 3910; Contra Costa County; California,2023,137,0,15,0,12,63,47.0,31.0
1400000US06013392000,Census Tract 3920; Contra Costa County; California,2023,136,15,52,47,17,0,5.0,0.0
1400000US06013392201,Census Tract 3922.01; Contra Costa County; California,2023,564,68,18,60,120,54,244.0,13.0
1400000US06013392202,Census Tract 3922.02; Contra Costa County; California,2023,344,0,0,180,0,2,162.0,5.0
1400000US06013392300,Census Tract 3923; Contra Costa County; California,2023,269,16,0,18,40,57,138.0,0.0
1400000US06013980000,Census Tract 9800; Contra Costa County; California,2023,0,0,0,0,0,0,0.0,0.0
1400000US06013990000,Census Tract 9900; Contra Costa County; California,2023,0,0,0,0,0,0,0.0,0.0
1400000US06013301000,Census Tract 3010; Contra Costa County; California,2022,464,8,50,67,14,18,307.0,63.0
1400000US06013302005,Census Tract 3020.05; Contra Costa County; California,2022,851,164,18,41,56,161,411.0,107.0
1400000US06013302006,Census Tract 3020.06; Contra Costa County; California,2022,338,24,85,32,13,111,73.0,12.0
1400000US06013302007,Census Tract 3020.07; Contra Costa County; California,2022,506,29,0,93,40,57,287.0,45.0
1400000US06013302009,Census Tract 3020.09; Contra Costa County; California,2022,487,94,11,64,66,18,234.0,16.0
1400000US06013302011,Census Tract 3020.11; Contra Costa County; California,2022,114,41,0,45,0,0,28.0,0.0
1400000US06013302012,Census Tract 3020.12; Contra Costa County; California,2022,218,43,51,10,44,11,59.0,0.0
1400000US06013302013,Census Tract 3020.13; Contra Costa County; California,2022,117,0,30,49,0,6,32.0,0.0
1400000US06013302014,Census Tract 3020.14; Contra Costa County; California,2022,153,0,0,25,109,0,19.0,67.0
1400000US06013303104,Census Tract 3031.04; Contra Costa County; California,2022,258,59,39,27,79,7,47.0,0.0
1400000US06013303105,Census Tract 3031.05; Contra Costa County; California,2022,191,0,0,51,16,0,124.0,28.0
1400000US06013303106,Census Tract 3031.06; Contra Costa County; California,2022,514,54,15,28,76,98,243.0,0.0
1400000US06013303107,Census Tract 3031.07; Contra Costa County; California,2022,594,25,53,185,73,75,183.0,129.0
1400000US06013303202,Census Tract 3032.02; Contra Costa County; California,2022,470,20,0,29,28,63,330.0,27.0
1400000US06013303204,Census Tract 3032.04; Contra Costa County; California,2022,341,20,67,10,89,53,102.0,40.0
1400000US06013303206,Census Tract 3032.06; Contra Costa County; California,2022,315,0,111,80,24,30,70.0,46.0
1400000US06013303207,Census Tract 3032.07; Contra Costa County; California,2022,817,79,0,132,35,162,409.0,35.0
1400000US06013303208,Census Tract 3032.08; Contra Costa County; California,2022,186,4,0,0,0,68,114.0,0.0
1400000US06013303209,Census Tract 3032.09; Contra Costa County; California,2022,150,28,0,69,27,0,26.0,0.0
1400000US06013303210,Census Tract 3032.10; Contra Costa County; California,2022,165,0,16,0,43,13,93.0,34.0
1400000US06013303211,Census Tract 3032.11; Contra Costa County; California,2022,156,11,21,67,0,15,42.0,10.0
1400000US06013304001,Census Tract 3040.01; Contra Costa County; California,2022,345,0,37,138,25,51,94.0,11.0
1400000US06013304002,Census Tract 3040.02; Contra Costa County; California,2022,189,29,17,20,36,22,65.0,13.0
1400000US06013304003,Census Tract 3040.03; Contra Costa County; California,2022,129,22,0,30,5,0,72.0,6.0
1400000US06013304004,Census Tract 3040.04; Contra Costa County; California,2022,153,0,0,67,0,0,86.0,6.0
1400000US06013304006,Census Tract 3040.06; Contra Costa County; California,2022,42,13,29,0,0,0,0.0,14.0
1400000US06013304007,Census Tract 3040.07; Contra Costa County; California,2022,200,0,42,10,0,29,119.0,0.0
1400000US06013305000,Census Tract 3050; Contra Costa County; California,2022,1775,178,101,139,208,286,863.0,84.0
1400000US06013306002,Census Tract 3060.02; Contra Costa County; California,2022,558,34,279,0,14,0,231.0,0.0
1400000US06013306003,Census Tract 3060.03; Contra Costa County; California,2022,740,48,60,70,21,167,374.0,61.0
1400000US06013306004,Census Tract 3060.04; Contra Costa County; California,2022,369,0,49,83,10,42,185.0,51.0
1400000US06013307101,Census Tract 3071.01; Contra Costa County; California,2022,494,15,109,15,8,8,339.0,9.0
1400000US06013307102,Census Tract 3071.02; Contra Costa County; California,2022,1116,46,24,196,27,63,760.0,0.0
1400000US06013307201,Census Tract 3072.01; Contra Costa County; California,2022,520,28,12,49,50,30,351.0,0.0
1400000US06013307202,Census Tract 3072.02; Contra Costa County; California,2022,1266,110,94,86,139,131,706.0,17.0
1400000US06013307204,Census Tract 3072.04; Contra Costa County; California,2022,328,18,8,32,69,52,149.0,17.0
1400000US06013307205,Census Tract 3072.05; Contra Costa County; California,2022,1687,327,169,173,166,73,779.0,0.0
1400000US06013308001,Census Tract 3080.01; Contra Costa County; California,2022,808,0,189,53,82,83,401.0,43.0
1400000US06013308002,Census Tract 3080.02; Contra Costa County; California,2022,195,18,0,37,14,0,126.0,0.0
1400000US06013309000,Census Tract 3090; Contra Costa County; California,2022,586,29,74,48,20,72,343.0,0.0
1400000US06013310000,Census Tract 3100; Contra Costa County; California,2022,839,27,81,141,34,45,511.0,0.0
1400000US06013311000,Census Tract 3110; Contra Costa County; California,2022,642,117,14,0,35,72,404.0,24.0
1400000US06013312000,Census Tract 3120; Contra Costa County; California,2022,496,24,44,87,44,67,230.0,7.0
1400000US06013313102,Census Tract 3131.02; Contra Costa County; California,2022,801,38,107,76,79,53,448.0,0.0
1400000US06013313104,Census Tract 3131.04; Contra Costa County; California,2022,587,35,62,34,49,57,350.0,0.0
1400000US06013313105,Census Tract 3131.05; Contra Costa County; California,2022,1209,0,149,134,74,190,662.0,0.0
1400000US06013313106,Census Tract 3131.06; Contra Costa County; California,2022,656,92,31,42,19,128,344.0,35.0
1400000US06013313107,Census Tract 3131.07; Contra Costa County; California,2022,70,0,5,22,10,9,24.0,0.0
1400000US06013313203,Census Tract 3132.03; Contra Costa County; California,2022,239,46,46,36,53,20,38.0,0.0
1400000US06013313204,Census Tract 3132.04; Contra Costa County; California,2022,994,72,186,83,70,202,381.0,0.0
1400000US06013313205,Census Tract 3132.05; Contra Costa County; California,2022,48,15,0,0,22,11,0.0,0.0
1400000US06013313206,Census Tract 3132.06; Contra Costa County; California,2022,759,0,46,143,185,44,341.0,21.0
1400000US06013314102,Census Tract 3141.02; Contra Costa County; California,2022,463,28,81,79,97,68,110.0,0.0
1400000US06013314103,Census Tract 3141.03; Contra Costa County; California,2022,871,43,112,167,28,138,383.0,24.0
1400000US06013314105,Census Tract 3141.05; Contra Costa County; California,2022,558,229,145,0,109,0,75.0,113.0
1400000US06013314106,Census Tract 3141.06; Contra Costa County; California,2022,341,34,150,34,8,15,100.0,0.0
1400000US06013314200,Census Tract 3142; Contra Costa County; California,2022,610,80,0,0,78,33,419.0,2.0
1400000US06013315000,Census Tract 3150; Contra Costa County; California,2022,359,7,81,69,0,44,158.0,0.0
1400000US06013316000,Census Tract 3160; Contra Costa County; California,2022,398,21,18,51,122,43,143.0,33.0
1400000US06013317000,Census Tract 3170; Contra Costa County; California,2022,505,22,85,137,18,21,222.0,40.0
1400000US06013318000,Census Tract 3180; Contra Costa County; California,2022,652,148,44,137,19,64,240.0,27.0
1400000US06013319001,Census Tract 3190.01; Contra Costa County; California,2022,693,69,137,89,91,47,260.0,22.0
1400000US06013319002,Census Tract 3190.02; Contra Costa County; California,2022,380,99,25,68,47,37,104.0,58.0
1400000US06013320001,Census Tract 3200.01; Contra Costa County; California,2022,236,54,22,30,54,0,76.0,0.0
1400000US06013320003,Census Tract 3200.03; Contra Costa County; California,2022,147,40,18,0,31,11,47.0,0.0
1400000US06013320004,Census Tract 3200.04; Contra Costa County; California,2022,832,105,70,15,268,18,356.0,0.0
1400000US06013321101,Census Tract 3211.01; Contra Costa County; California,2022,502,66,103,74,80,8,171.0,14.0
1400000US06013321102,Census Tract 3211.02; Contra Costa County; California,2022,99,30,9,0,46,0,14.0,41.0
1400000US06013321103,Census Tract 3211.03; Contra Costa County; California,2022,253,59,0,26,38,76,54.0,18.0
1400000US06013321200,Census Tract 3212; Contra Costa County; California,2022,1125,238,219,107,135,122,304.0,216.0
1400000US06013322000,Census Tract 3220; Contra Costa County; California,2022,490,0,102,10,32,0,346.0,7.0
1400000US06013323000,Census Tract 3230; Contra Costa County; California,2022,433,29,82,57,0,12,253.0,8.0
1400000US06013324002,Census Tract 3240.02; Contra Costa County; California,2022,1695,139,123,239,220,98,876.0,55.0
1400000US06013324003,Census Tract 3240.03; Contra Costa County; California,2022,1685,98,420,176,180,123,688.0,59.0
1400000US06013324004,Census Tract 3240.04; Contra Costa County; California,2022,846,83,90,88,162,35,388.0,33.0
1400000US06013325000,Census Tract 3250; Contra Costa County; California,2022,656,60,19,81,80,121,295.0,0.0
1400000US06013326000,Census Tract 3260; Contra Costa County; California,2022,156,0,19,9,0,92,36.0,20.0
1400000US06013327001,Census Tract 3270.01; Contra Costa County; California,2022,110,8,0,0,10,26,66.0,0.0
1400000US06013327002,Census Tract 3270.02; Contra Costa County; California,2022,623,43,70,161,67,5,277.0,0.0
1400000US06013328000,Census Tract 3280; Contra Costa County; California,2022,1360,41,121,119,147,121,811.0,30.0
1400000US06013329000,Census Tract 3290; Contra Costa County; California,2022,740,58,16,154,67,21,424.0,0.0
1400000US06013330000,Census Tract 3300; Contra Costa County; California,2022,399,11,32,85,92,21,158.0,15.0
1400000US06013331000,Census Tract 3310; Contra Costa County; California,2022,1145,105,75,187,0,170,608.0,44.0
1400000US06013332000,Census Tract 3320; Contra Costa County; California,2022,634,0,135,108,34,0,357.0,31.0
1400000US06013333101,Census Tract 3331.01; Contra Costa County; California,2022,298,31,33,67,107,0,60.0,14.0
1400000US06013333102,Census Tract 3331.02; Contra Costa County; California,2022,334,18,33,48,70,0,165.0,7.0
1400000US06013333200,Census Tract 3332; Contra Costa County; California,2022,397,49,15,0,78,5,250.0,49.0
1400000US06013334001,Census Tract 3340.01; Contra Costa County; California,2022,486,37,24,60,75,46,244.0,43.0
1400000US06013334006,Census Tract 3340.06; Contra Costa County; California,2022,481,12,86,70,157,28,128.0,44.0
1400000US06013334007,Census Tract 3340.07; Contra Costa County; California,2022,719,45,73,26,114,65,396.0,32.0
1400000US06013334008,Census Tract 3340.08; Contra Costa County; California,2022,474,39,75,31,83,29,217.0,37.0
1400000US06013334200,Census Tract 3342; Contra Costa County; California,2022,892,75,29,0,99,91,598.0,0.0
1400000US06013335000,Census Tract 3350; Contra Costa County; California,2022,207,45,28,28,48,0,58.0,31.0
1400000US06013336101,Census Tract 3361.01; Contra Costa County; California,2022,1436,181,274,125,96,239,521.0,17.0
1400000US06013336103,Census Tract 3361.03; Contra Costa County; California,2022,1230,33,260,88,132,58,659.0,57.0
1400000US06013336104,Census Tract 3361.04; Contra Costa County; California,2022,867,78,144,85,168,20,372.0,0.0
1400000US06013336201,Census Tract 3362.01; Contra Costa County; California,2022,469,29,22,106,77,22,213.0,7.0
1400000US06013336202,Census Tract 3362.02; Contra Costa County; California,2022,1343,156,52,224,115,123,673.0,68.0
1400000US06013337100,Census Tract 3371; Contra Costa County; California,2022,267,39,49,49,0,14,116.0,22.0
1400000US06013337201,Census Tract 3372.01; Contra Costa County; California,2022,710,52,58,62,12,19,507.0,15.0
1400000US06013337202,Census Tract 3372.02; Contra Costa County; California,2022,461,40,0,78,78,50,215.0,9.0
1400000US06013337300,Census Tract 3373; Contra Costa County; California,2022,502,11,15,57,50,109,260.0,0.0
1400000US06013338101,Census Tract 3381.01; Contra Costa County; California,2022,889,49,79,42,68,103,548.0,12.0
1400000US06013338102,Census Tract 3381.02; Contra Costa County; California,2022,124,11,11,52,0,14,36.0,59.0
1400000US06013338201,Census Tract 3382.01; Contra Costa County; California,2022,194,0,17,42,21,21,93.0,24.0
1400000US06013338203,Census Tract 3382.03; Contra Costa County; California,2022,1596,90,284,518,186,154,364.0,0.0
1400000US06013338204,Census Tract 3382.04; Contra Costa County; California,2022,1350,151,225,239,73,95,567.0,35.0
1400000US06013338301,Census Tract 3383.01; Contra Costa County; California,2022,45,14,0,9,0,0,22.0,0.0
1400000US06013338302,Census Tract 3383.02; Contra Costa County; California,2022,341,70,31,79,16,50,95.0,12.0
1400000US06013339001,Census Tract 3390.01; Contra Costa County; California,2022,1635,178,168,234,174,151,730.0,0.0
1400000US06013339003,Census Tract 3390.03; Contra Costa County; California,2022,2050,310,344,489,153,131,623.0,109.0
1400000US06013339004,Census Tract 3390.04; Contra Costa County; California,2022,1139,190,131,230,76,48,464.0,16.0
1400000US06013340001,Census Tract 3400.01; Contra Costa County; California,2022,772,132,69,79,98,89,305.0,111.0
1400000US06013340003,Census Tract 3400.03; Contra Costa County; California,2022,398,60,58,54,16,36,174.0,26.0
1400000US06013340004,Census Tract 3400.04; Contra Costa County; California,2022,353,113,33,108,0,26,73.0,22.0
1400000US06013341000,Census Tract 3410; Contra Costa County; California,2022,646,79,119,71,100,84,193.0,141.0
1400000US06013343001,Census Tract 3430.01; Contra Costa County; California,2022,786,68,210,114,55,51,288.0,31.0
1400000US06013343002,Census Tract 3430.02; Contra Costa County; California,2022,538,53,33,39,116,122,175.0,75.0
1400000US06013343003,Census Tract 3430.03; Contra Costa County; California,2022,244,18,25,67,52,17,65.0,0.0
1400000US06013345101,Census Tract 3451.01; Contra Costa County; California,2022,387,18,96,35,21,93,124.0,21.0
1400000US06013345102,Census Tract 3451.02; Contra Costa County; California,2022,104,32,49,0,0,7,16.0,60.0
1400000US06013345103,Census Tract 3451.03; Contra Costa County; California,2022,391,133,22,26,10,31,169.0,31.0
1400000US06013345105,Census Tract 3451.05; Contra Costa County; California,2022,379,60,95,0,115,26,83.0,12.0
1400000US06013345111,Census Tract 3451.11; Contra Costa County; California,2022,804,85,53,187,185,48,246.0,64.0
1400000US06013345112,Census Tract 3451.12; Contra Costa County; California,2022,1058,111,18,264,91,134,440.0,20.0
1400000US06013345113,Census Tract 3451.13; Contra Costa County; California,2022,154,0,66,0,34,0,54.0,8.0
1400000US06013345114,Census Tract 3451.14; Contra Costa County; California,2022,253,31,74,11,83,12,42.0,0.0
1400000US06013345115,Census Tract 3451.15; Contra Costa County; California,2022,313,42,88,84,42,29,28.0,68.0
1400000US06013345116,Census Tract 3451.16; Contra Costa County; California,2022,120,8,14,30,20,4,44.0,5.0
1400000US06013345117,Census Tract 3451.17; Contra Costa County; California,2022,527,67,153,93,41,38,135.0,9.0
1400000US06013345118,Census Tract 3451.18; Contra Costa County; California,2022,517,36,101,52,39,45,244.0,15.0
1400000US06013345203,Census Tract 3452.03; Contra Costa County; California,2022,525,0,44,94,95,68,224.0,44.0
1400000US06013345204,Census Tract 3452.04; Contra Costa County; California,2022,38,34,4,0,0,0,0.0,18.0
1400000US06013345205,Census Tract 3452.05; Contra Costa County; California,2022,1092,72,238,213,121,213,235.0,0.0
1400000US06013345206,Census Tract 3452.06; Contra Costa County; California,2022,220,19,0,47,71,0,83.0,9.0
1400000US06013346101,Census Tract 3461.01; Contra Costa County; California,2022,75,27,13,9,0,16,10.0,13.0
1400000US06013346102,Census Tract 3461.02; Contra Costa County; California,2022,69,0,0,15,36,0,18.0,15.0
1400000US06013346203,Census Tract 3462.03; Contra Costa County; California,2022,72,0,0,6,0,0,66.0,0.0
1400000US06013346204,Census Tract 3462.04; Contra Costa County; California,2022,297,15,42,0,65,0,175.0,0.0
1400000US06013346205,Census Tract 3462.05; Contra Costa County; California,2022,51,0,0,39,0,0,12.0,59.0
1400000US06013346206,Census Tract 3462.06; Contra Costa County; California,2022,192,43,13,0,35,0,101.0,11.0
1400000US06013347000,Census Tract 3470; Contra Costa County; California,2022,224,115,61,0,0,0,48.0,0.0
1400000US06013348000,Census Tract 3480; Contra Costa County; California,2022,120,3,49,20,9,18,21.0,14.0
1400000US06013349000,Census Tract 3490; Contra Costa County; California,2022,948,106,122,173,159,95,293.0,66.0
1400000US06013350000,Census Tract 3500; Contra Costa County; California,2022,904,229,185,185,63,11,231.0,31.0
1400000US06013351101,Census Tract 3511.01; Contra Costa County; California,2022,23,7,8,0,0,8,0.0,28.0
1400000US06013351103,Census Tract 3511.03; Contra Costa County; California,2022,57,9,0,9,0,0,39.0,18.0
1400000US06013351104,Census Tract 3511.04; Contra Costa County; California,2022,125,0,0,25,0,0,100.0,26.0
1400000US06013351105,Census Tract 3511.05; Contra Costa County; California,2022,109,0,0,13,0,15,81.0,51.0
1400000US06013351200,Census Tract 3512; Contra Costa County; California,2022,128,43,17,50,18,0,0.0,29.0
1400000US06013352101,Census Tract 3521.01; Contra Costa County; California,2022,79,30,11,0,0,32,6.0,10.0
1400000US06013352102,Census Tract 3521.02; Contra Costa County; California,2022,137,10,15,29,46,0,37.0,34.0
1400000US06013352201,Census Tract 3522.01; Contra Costa County; California,2022,478,108,13,33,35,16,273.0,38.0
1400000US06013352202,Census Tract 3522.02; Contra Costa County; California,2022,89,31,1,11,2,0,44.0,16.0
1400000US06013353001,Census Tract 3530.01; Contra Costa County; California,2022,56,5,8,8,8,0,27.0,0.0
1400000US06013353002,Census Tract 3530.02; Contra Costa County; California,2022,50,18,0,15,8,0,9.0,0.0
1400000US06013354001,Census Tract 3540.01; Contra Costa County; California,2022,104,11,0,0,35,5,53.0,6.0
1400000US06013354002,Census Tract 3540.02; Contra Costa County; California,2022,336,10,19,0,176,39,92.0,0.0
1400000US06013355107,Census Tract 3551.07; Contra Costa County; California,2022,190,17,11,23,29,0,110.0,29.0
1400000US06013355109,Census Tract 3551.09; Contra Costa County; California,2022,633,47,19,104,56,50,357.0,0.0
1400000US06013355110,Census Tract 3551.10; Contra Costa County; California,2022,296,66,0,9,0,74,147.0,0.0
1400000US06013355111,Census Tract 3551.11; Contra Costa County; California,2022,460,92,113,46,0,0,209.0,28.0
1400000US06013355112,Census Tract 3551.12; Contra Costa County; California,2022,234,87,23,19,0,59,46.0,0.0
1400000US06013355113,Census Tract 3551.13; Contra Costa County; California,2022,132,43,0,0,37,20,32.0,0.0
1400000US06013355115,Census Tract 3551.15; Contra Costa County; California,2022,2017,5,241,303,372,207,889.0,38.0
1400000US06013355118,Census Tract 3551.18; Contra Costa County; California,2022,249,7,15,11,12,0,204.0,0.0
1400000US06013355119,Census Tract 3551.19; Contra Costa County; California,2022,302,28,13,27,0,0,234.0,90.0
1400000US06013355120,Census Tract 3551.20; Contra Costa County; California,2022,539,18,0,62,140,8,311.0,13.0
1400000US06013355121,Census Tract 3551.21; Contra Costa County; California,2022,164,59,55,0,50,0,0.0,0.0
1400000US06013355122,Census Tract 3551.22; Contra Costa County; California,2022,227,25,66,45,17,15,59.0,66.0
1400000US06013355123,Census Tract 3551.23; Contra Costa County; California,2022,39,0,8,19,0,0,12.0,0.0
1400000US06013355124,Census Tract 3551.24; Contra Costa County; California,2022,98,19,0,30,26,13,10.0,7.0
1400000US06013355125,Census Tract 3551.25; Contra Costa County; California,2022,389,27,105,36,0,25,196.0,0.0
1400000US06013355126,Census Tract 3551.26; Contra Costa County; California,2022,191,0,22,26,0,28,115.0,17.0
1400000US06013355201,Census Tract 3552.01; Contra Costa County; California,2022,476,0,62,32,154,50,178.0,35.0
1400000US06013355202,Census Tract 3552.02; Contra Costa County; California,2022,483,20,68,20,0,64,311.0,0.0
1400000US06013355302,Census Tract 3553.02; Contra Costa County; California,2022,57,11,0,5,14,0,27.0,0.0
1400000US06013355306,Census Tract 3553.06; Contra Costa County; California,2022,62,10,30,10,0,0,12.0,12.0
1400000US06013355307,Census Tract 3553.07; Contra Costa County; California,2022,256,45,0,93,0,32,86.0,52.0
1400000US06013355308,Census Tract 3553.08; Contra Costa County; California,2022,145,0,0,31,0,103,11.0,8.0
1400000US06013355309,Census Tract 3553.09; Contra Costa County; California,2022,90,63,0,13,5,0,9.0,0.0
1400000US06013355310,Census Tract 3553.10; Contra Costa County; California,2022,152,0,25,41,0,45,41.0,106.0
1400000US06013356001,Census Tract 3560.01; Contra Costa County; California,2022,362,0,64,37,20,44,197.0,12.0
1400000US06013356002,Census Tract 3560.02; Contra Costa County; California,2022,189,0,50,39,0,22,78.0,0.0
1400000US06013357000,Census Tract 3570; Contra Costa County; California,2022,599,52,92,60,38,60,297.0,130.0
1400000US06013358000,Census Tract 3580; Contra Costa County; California,2022,1061,79,133,146,90,85,528.0,63.0
1400000US06013359102,Census Tract 3591.02; Contra Costa County; California,2022,581,45,58,10,42,110,316.0,9.0
1400000US06013359103,Census Tract 3591.03; Contra Costa County; California,2022,574,73,11,120,11,103,256.0,90.0
1400000US06013359104,Census Tract 3591.04; Contra Costa County; California,2022,195,74,11,20,39,17,34.0,30.0
1400000US06013359105,Census Tract 3591.05; Contra Costa County; California,2022,253,51,25,32,9,18,118.0,9.0
1400000US06013359202,Census Tract 3592.02; Contra Costa County; California,2022,414,55,66,47,64,29,153.0,52.0
1400000US06013359203,Census Tract 3592.03; Contra Costa County; California,2022,450,21,16,167,13,18,215.0,86.0
1400000US06013359204,Census Tract 3592.04; Contra Costa County; California,2022,262,29,41,7,0,0,185.0,0.0
1400000US06013360101,Census Tract 3601.01; Contra Costa County; California,2022,299,0,52,33,13,8,193.0,44.0
1400000US06013360102,Census Tract 3601.02; Contra Costa County; California,2022,123,8,0,21,33,5,56.0,0.0
1400000US06013360200,Census Tract 3602; Contra Costa County; California,2022,894,61,198,176,163,59,237.0,20.0
1400000US06013361000,Census Tract 3610; Contra Costa County; California,2022,617,59,68,113,55,58,264.0,0.0
1400000US06013362000,Census Tract 3620; Contra Costa County; California,2022,193,23,49,5,37,0,79.0,37.0
1400000US06013363000,Census Tract 3630; Contra Costa County; California,2022,824,58,83,85,110,22,466.0,0.0
1400000US06013364002,Census Tract 3640.02; Contra Costa County; California,2022,547,0,118,208,11,0,210.0,27.0
1400000US06013365002,Census Tract 3650.02; Contra Costa County; California,2022,516,54,29,21,30,112,270.0,39.0
1400000US06013365003,Census Tract 3650.03; Contra Costa County; California,2022,1684,159,57,193,172,114,989.0,92.0
1400000US06013366001,Census Tract 3660.01; Contra Costa County; California,2022,532,0,162,47,24,61,238.0,29.0
1400000US06013366002,Census Tract 3660.02; Contra Costa County; California,2022,907,152,61,100,91,98,405.0,14.0
1400000US06013367100,Census Tract 3671; Contra Costa County; California,2022,1023,23,23,113,100,125,639.0,32.0
1400000US06013367200,Census Tract 3672; Contra Costa County; California,2022,816,76,119,65,136,70,350.0,8.0
1400000US06013368001,Census Tract 3680.01; Contra Costa County; California,2022,605,81,0,201,38,17,268.0,55.0
1400000US06013368002,Census Tract 3680.02; Contra Costa County; California,2022,792,95,123,65,118,23,368.0,19.0
1400000US06013369001,Census Tract 3690.01; Contra Costa County; California,2022,1556,50,91,196,157,173,889.0,113.0
1400000US06013369002,Census Tract 3690.02; Contra Costa County; California,2022,489,47,46,20,76,85,215.0,41.0
1400000US06013370000,Census Tract 3700; Contra Costa County; California,2022,160,38,7,44,19,0,52.0,32.0
1400000US06013371000,Census Tract 3710; Contra Costa County; California,2022,836,59,75,112,113,160,317.0,49.0
1400000US06013372000,Census Tract 3720; Contra Costa County; California,2022,836,48,192,107,92,160,237.0,34.0
1400000US06013373000,Census Tract 3730; Contra Costa County; California,2022,779,24,221,189,63,0,282.0,10.0
1400000US06013374000,Census Tract 3740; Contra Costa County; California,2022,875,41,23,144,85,82,500.0,0.0
